,County,2009 Median Price,2010 Median Price,2011 Median Price,2012 Median Price,2013 Median Price,2014 Median Price,2015 Median Price,2016 Median Price,2010 Difference,2011 Difference,2012 Difference,2013 Difference,2014 Difference,2015 Difference,2016 Difference,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
443,515,97800,97600,93500,95300,95500,97100,102600,102100,-200,-4100,1800,200,1600,5500,-500,-0.204498978,-4.200819672,1.92513369,0.209863589,1.67539267,5.664263646,-0.487329435
444,1065,68900,66900,67000,68400,67100,69100,67300,69500,-2000,100,1400,-1300,2000,-1800,2200,-2.90275762,0.149476831,2.089552239,-1.900584795,2.980625931,-2.604920405,3.268945022
445,1623,66800,66000,65300,66000,66000,68000,69000,70500,-800,-700,700,0,2000,1000,1500,-1.19760479,-1.060606061,1.071975498,0,3.03030303,1.470588235,2.173913043
446,1940,62400,55200,56200,56500,54400,58700,65100,68800,-7200,1000,300,-2100,4300,6400,3700,-11.53846154,1.811594203,0.533807829,-3.716814159,7.904411765,10.90289608,5.683563748
447,1807,106100,104800,105400,105500,106800,112400,117200,120200,-1300,600,100,1300,5600,4800,3000,-1.225259189,0.572519084,0.09487666,1.232227488,5.243445693,4.270462633,2.559726962
448,651,64949,66381,60810,62586,61511,63627,65071,65772,1432,-5571,1776,-1075,2116,1444,701,2.204806848,-8.392461698,2.920572274,-1.717636532,3.440035116,2.269476794,1.077284812
449,409,78500,78700,73500,76800,77300,79100,79200,81500,200,-5200,3300,500,1800,100,2300,0.25477707,-6.607369759,4.489795918,0.651041667,2.328589909,0.12642225,2.904040404
450,473,83300,84200,80500,80800,79000,81300,84500,96800,900,-3700,300,-1800,2300,3200,12300,1.080432173,-4.394299287,0.372670807,-2.227722772,2.911392405,3.93603936,14.55621302
451,2056,77182,78068,73338,67255,72383,75768,76432,81333,886,-4730,-6083,5128,3385,664,4901,1.147936047,-6.058820515,-8.29447217,7.624711917,4.676512441,0.876359413,6.412235713
452,588,88900,80400,75800,82800,79700,80500,83400,85000,-8500,-4600,7000,-3100,800,2900,1600,-9.561304837,-5.721393035,9.234828496,-3.743961353,1.003764115,3.602484472,1.918465228
453,2295,62900,60300,63300,66200,64800,65200,65200,69000,-2600,3000,2900,-1400,400,0,3800,-4.13354531,4.975124378,4.58135861,-2.114803625,0.617283951,0,5.828220859
454,904,144800,130300,126800,140500,148000,160200,175700,209200,-14500,-3500,13700,7500,12200,15500,33500,-10.01381215,-2.686108979,10.8044164,5.338078292,8.243243243,9.675405743,19.06659078
455,2918,62000,62000,62000,62000,62000,62000,61600,67100,0,0,0,0,0,-400,5500,0,0,0,0,0,-0.64516129,8.928571429
456,1474,128800,125200,121800,125800,133600,140500,152400,164200,-3600,-3400,4000,7800,6900,11900,11800,-2.795031056,-2.715654952,3.28407225,6.200317965,5.164670659,8.46975089,7.742782152
457,1405,107900,105619,104670,104058,107549,111353,114423,117946,-2281,-949,-612,3491,3804,3070,3523,-2.113994439,-0.898512578,-0.584694755,3.35485979,3.536992441,2.756998015,3.07892644
458,622,192200,174800,171000,188200,210100,219500,220200,229800,-17400,-3800,17200,21900,9400,700,9600,-9.053069719,-2.173913043,10.05847953,11.63655685,4.474059971,0.318906606,4.359673025
459,2425,65700,66600,63400,62500,57000,56600,72400,92000,900,-3200,-900,-5500,-400,15800,19600,1.369863014,-4.804804805,-1.41955836,-8.8,-0.701754386,27.91519435,27.0718232
460,161,213900,213800,209400,214500,218800,237600,242900,262700,-100,-4400,5100,4300,18800,5300,19800,-0.046750818,-2.057998129,2.435530086,2.004662005,8.592321755,2.230639731,8.151502676
461,142,109300,110000,107500,101100,100200,99000,96300,101000,700,-2500,-6400,-900,-1200,-2700,4700,0.640439158,-2.272727273,-5.953488372,-0.890207715,-1.19760479,-2.727272727,4.880581516
462,267,145400,138900,129400,126700,127200,120800,121700,121400,-6500,-9500,-2700,500,-6400,900,-300,-4.47042641,-6.839452844,-2.086553323,0.394632991,-5.031446541,0.745033113,-0.246507806
463,184,181200,177400,173400,173700,176000,175400,177400,184300,-3800,-4000,300,2300,-600,2000,6900,-2.097130243,-2.254791432,0.173010381,1.32412205,-0.340909091,1.140250855,3.88951522
464,1495,112600,112700,107100,104900,102600,108000,120500,123600,100,-5600,-2200,-2300,5400,12500,3100,0.088809947,-4.968944099,-2.054154995,-2.192564347,5.263157895,11.57407407,2.572614108
465,1085,87200,96400,98400,90700,94600,94900,98200,110400,9200,2000,-7700,3900,300,3300,12200,10.55045872,2.074688797,-7.825203252,4.299889746,0.317124736,3.477344573,12.42362525
466,867,225500,222500,217200,223900,234000,239900,230900,242800,-3000,-5300,6700,10100,5900,-9000,11900,-1.33037694,-2.382022472,3.084714549,4.510942385,2.521367521,-3.751563151,5.15374621
467,886,258200,232400,216600,225000,242200,249900,258300,275900,-25800,-15800,8400,17200,7700,8400,17600,-9.992254067,-6.798623064,3.878116343,7.644444444,3.179190751,3.361344538,6.813782424
468,2045,84971,84817,87738,87861,88914,90015,92122,95249,-154,2921,123,1053,1101,2107,3127,-0.181238305,3.44388507,0.140190111,1.198483969,1.238275187,2.340720991,3.394411758
469,22,108900,106900,97100,94700,98200,99500,103100,112700,-2000,-9800,-2400,3500,1300,3600,9600,-1.836547291,-9.167446211,-2.471678682,3.695881732,1.323828921,3.618090452,9.311348206
470,1911,108800,105400,90700,96000,100800,105100,109700,116400,-3400,-14700,5300,4800,4300,4600,6700,-3.125,-13.94686907,5.843439912,5,4.265873016,4.376784015,6.107566089
471,121,207600,194000,178100,196400,213100,223900,232600,250700,-13600,-15900,18300,16700,10800,8700,18100,-6.55105973,-8.195876289,10.27512633,8.50305499,5.068043172,3.885663243,7.781599312
472,902,106818,95181,95115,102846,108134,108344,124036,127244,-11637,-66,7731,5288,210,15692,3208,-10.89423131,-0.06934157,8.128055512,5.141668125,0.194203488,14.48349701,2.5863459
473,1097,49700,50700,42400,45700,48600,43600,51000,60700,1000,-8300,3300,2900,-5000,7400,9700,2.012072435,-16.37080868,7.783018868,6.345733042,-10.28806584,16.97247706,19.01960784
474,491,164900,164700,156400,171900,178000,186800,195200,213800,-200,-8300,15500,6100,8800,8400,18600,-0.121285628,-5.039465695,9.910485934,3.548574753,4.943820225,4.496788009,9.528688525
475,1906,66800,64700,65600,70800,69400,84300,97400,121000,-2100,900,5200,-1400,14900,13100,23600,-3.143712575,1.391035549,7.926829268,-1.97740113,21.46974063,15.53973903,24.22997947
476,6,118300,115100,110700,111500,117400,125500,134500,161000,-3200,-4400,800,5900,8100,9000,26500,-2.70498732,-3.822762815,0.722673893,5.291479821,6.899488927,7.171314741,19.70260223
477,98,205300,201500,192600,193600,203400,209900,222700,244200,-3800,-8900,1000,9800,6500,12800,21500,-1.85094983,-4.416873449,0.5192108,5.061983471,3.19567355,6.098141972,9.654243377
478,660,60315,58191,55643,56921,54520,50382,50154,53037,-2124,-2548,1278,-2401,-4138,-228,2883,-3.521512062,-4.378683989,2.296784861,-4.218126878,-7.589875275,-0.452542575,5.748295251
479,756,279700,265200,268800,270400,275400,260800,281100,274700,-14500,3600,1600,5000,-14600,20300,-6400,-5.184125849,1.357466063,0.595238095,1.849112426,-5.301379811,7.783742331,-2.276769833
480,568,98000,96000,123100,137500,142100,150800,138200,103700,-2000,27100,14400,4600,8700,-12600,-34500,-2.040816327,28.22916667,11.69780666,3.345454545,6.12244898,-8.355437666,-24.96382055
481,478,68400,65000,62200,62500,62500,64200,66500,68200,-3400,-2800,300,0,1700,2300,1700,-4.970760234,-4.307692308,0.482315113,0,2.72,3.582554517,2.556390977
482,167,151900,145100,139200,135700,138700,138200,140800,145600,-6800,-5900,-3500,3000,-500,2600,4800,-4.476629361,-4.066161268,-2.514367816,2.210759027,-0.360490267,1.881331404,3.409090909
483,251,114500,111200,108900,101300,102800,112000,113800,118500,-3300,-2300,-7600,1500,9200,1800,4700,-2.88209607,-2.068345324,-6.978879706,1.480750247,8.949416342,1.607142857,4.130052724
484,69,147600,139200,134900,139600,151700,164300,190800,219200,-8400,-4300,4700,12100,12600,26500,28400,-5.691056911,-3.08908046,3.484062268,8.667621777,8.305866842,16.12903226,14.88469602
485,684,143300,139800,137700,139200,140600,145000,151300,156600,-3500,-2100,1500,1400,4400,6300,5300,-2.442428472,-1.502145923,1.089324619,1.005747126,3.129445235,4.344827586,3.502974223
486,1717,68500,67600,67800,70900,72700,72500,75400,79300,-900,200,3100,1800,-200,2900,3900,-1.313868613,0.295857988,4.572271386,2.538787024,-0.275103164,4,5.172413793
487,1368,96600,99100,97200,97800,98600,102200,104400,111900,2500,-1900,600,800,3600,2200,7500,2.587991718,-1.917255298,0.617283951,0.81799591,3.651115619,2.152641879,7.183908046
488,1216,234100,219900,214000,207400,232700,240000,241400,267900,-14200,-5900,-6600,25300,7300,1400,26500,-6.065783853,-2.683037744,-3.08411215,12.19864995,3.137086377,0.583333333,10.97763049
489,1830,181400,170100,158500,160900,175100,184600,197800,208800,-11300,-11600,2400,14200,9500,13200,11000,-6.229327453,-6.819517931,1.514195584,8.825357365,5.425471159,7.150595883,5.561172902
490,859,75275,73338,81318,82481,82715,89669,92109,97404,-1937,7980,1163,234,6954,2440,5295,-2.573231485,10.88112575,1.430187658,0.283701701,8.407181285,2.721118781,5.748623913
491,2853,47700,47100,45500,47400,51400,57000,62300,67500,-600,-1600,1900,4000,5600,5300,5200,-1.257861635,-3.397027601,4.175824176,8.438818565,10.89494163,9.298245614,8.34670947
492,1436,87000,85800,85400,81300,80800,81400,84100,88500,-1200,-400,-4100,-500,600,2700,4400,-1.379310345,-0.466200466,-4.800936768,-0.61500615,0.742574257,3.316953317,5.231866825
493,1591,98147,95037,92728,89262,89468,93615,99575,105963,-3110,-2309,-3466,206,4147,5960,6388,-3.168716313,-2.429580058,-3.737813821,0.230781296,4.635176823,6.366501095,6.415264876
494,1674,81500,76400,68100,72300,78200,83900,89800,99200,-5100,-8300,4200,5900,5700,5900,9400,-6.257668712,-10.86387435,6.167400881,8.1604426,7.289002558,7.032181168,10.46770601
495,2241,67100,67800,68500,70600,76400,82000,88400,96800,700,700,2100,5800,5600,6400,8400,1.043219076,1.032448378,3.065693431,8.21529745,7.329842932,7.804878049,9.502262443
496,1357,162200,145000,129400,124400,132900,140600,141300,147400,-17200,-15600,-5000,8500,7700,700,6100,-10.60419236,-10.75862069,-3.863987635,6.832797428,5.793829947,0.497866287,4.317055909
497,3093,101300,98000,94500,93400,93700,97600,116000,105800,-3300,-3500,-1100,300,3900,18400,-10200,-3.257650543,-3.571428571,-1.164021164,0.321199143,4.162219851,18.85245902,-8.793103448
498,256,148800,147500,146000,144700,141600,149200,151400,154100,-1300,-1500,-1300,-3100,7600,2200,2700,-0.873655914,-1.016949153,-0.890410959,-2.142363511,5.367231638,1.474530831,1.78335535
499,593,139300,138600,135900,135900,135500,138800,145400,151400,-700,-2700,0,-400,3300,6600,6000,-0.502512563,-1.948051948,0,-0.294334069,2.435424354,4.755043228,4.126547455
500,2040,92200,91300,85400,79600,79800,83800,86300,88200,-900,-5900,-5800,200,4000,2500,1900,-0.976138829,-6.462212486,-6.791569087,0.251256281,5.012531328,2.983293556,2.201622248
501,1789,105000,109400,114100,85600,85300,89600,95600,100300,4400,4700,-28500,-300,4300,6000,4700,4.19047619,4.296160878,-24.9780894,-0.35046729,5.041031653,6.696428571,4.916317992
502,1955,61100,55300,52500,55900,57500,59700,60900,61300,-5800,-2800,3400,1600,2200,1200,400,-9.492635025,-5.063291139,6.476190476,2.862254025,3.826086957,2.010050251,0.65681445
503,2135,101300,90000,91500,90900,94900,97700,107100,111400,-11300,1500,-600,4000,2800,9400,4300,-11.15498519,1.666666667,-0.655737705,4.400440044,2.950474183,9.621289662,4.014939309
504,702,77300,91600,82400,90500,89500,88900,95700,97300,14300,-9200,8100,-1000,-600,6800,1600,18.49935317,-10.04366812,9.830097087,-1.104972376,-0.670391061,7.64904387,1.671891327
505,1178,131500,119300,99500,92300,113300,130100,143400,156300,-12200,-19800,-7200,21000,16800,13300,12900,-9.27756654,-16.59681475,-7.236180905,22.75189599,14.82789056,10.22290546,8.9958159
506,1879,93500,89100,86500,86900,92100,94600,101600,108300,-4400,-2600,400,5200,2500,7000,6700,-4.705882353,-2.918069585,0.462427746,5.983889528,2.714440825,7.399577167,6.594488189
507,805,216200,186900,165400,166000,175300,179100,197700,216400,-29300,-21500,600,9300,3800,18600,18700,-13.55226642,-11.5034778,0.362756953,5.602409639,2.167712493,10.38525963,9.458775923
508,953,111300,119000,116800,119100,123600,125100,127000,132500,7700,-2200,2300,4500,1500,1900,5500,6.918238994,-1.848739496,1.969178082,3.778337531,1.213592233,1.518784972,4.330708661
509,1333,82500,80400,78300,77900,77400,79300,69300,74500,-2100,-2100,-400,-500,1900,-10000,5200,-2.545454545,-2.611940299,-0.510855683,-0.641848524,2.454780362,-12.61034048,7.503607504
510,609,130300,124800,112600,117100,114600,117100,118700,123500,-5500,-12200,4500,-2500,2500,1600,4800,-4.221028396,-9.775641026,3.996447602,-2.134927412,2.181500873,1.366353544,4.043807919
511,237,231100,227000,222900,228100,236500,248400,260800,278100,-4100,-4100,5200,8400,11900,12400,17300,-1.774123756,-1.806167401,2.332884702,3.682595353,5.031712474,4.99194847,6.633435583
512,679,133000,127700,126200,129700,130800,129800,127900,142700,-5300,-1500,3500,1100,-1000,-1900,14800,-3.984962406,-1.174628034,2.773375594,0.848111025,-0.764525994,-1.463790447,11.57154027
513,79,206900,197600,186000,182200,181000,182200,186900,192300,-9300,-11600,-3800,-1200,1200,4700,5400,-4.494925085,-5.870445344,-2.043010753,-0.658616905,0.662983425,2.579582876,2.889245586
514,787,165715,154540,148472,149741,155125,168705,180461,196903,-11175,-6068,1269,5384,13580,11756,16442,-6.743505416,-3.926491523,0.854706611,3.595541635,8.754230459,6.968376752,9.11110988
515,1642,47900,50400,55300,63900,65500,68900,80000,86800,2500,4900,8600,1600,3400,11100,6800,5.219206681,9.722222222,15.55153707,2.503912363,5.190839695,16.11030479,8.5
516,2689,59200,54600,52900,54000,55800,56900,59800,62900,-4600,-1700,1100,1800,1100,2900,3100,-7.77027027,-3.113553114,2.079395085,3.333333333,1.971326165,5.096660808,5.183946488
517,65,184700,183200,179900,183700,195000,206100,232900,256200,-1500,-3300,3800,11300,11100,26800,23300,-0.812127775,-1.801310044,2.112284603,6.151333696,5.692307692,13.00339641,10.00429369
518,76,215500,208700,209900,229200,252700,283700,330900,368100,-6800,1200,19300,23500,31000,47200,37200,-3.155452436,0.574988021,9.194854693,10.2530541,12.26751088,16.63729292,11.24206709
519,690,72300,72000,71600,72900,74300,77600,80700,82500,-300,-400,1300,1400,3300,3100,1800,-0.414937759,-0.555555556,1.815642458,1.920438957,4.441453567,3.994845361,2.230483271
520,266,195900,187400,178500,193600,238700,264600,303700,335900,-8500,-8900,15100,45100,25900,39100,32200,-4.338948443,-4.749199573,8.459383754,23.29545455,10.85043988,14.77702192,10.60256832
521,2506,79900,80900,78800,78600,76400,76600,76900,78900,1000,-2100,-200,-2200,200,300,2000,1.251564456,-2.595797281,-0.253807107,-2.798982188,0.261780105,0.391644909,2.600780234
522,970,172900,172600,155200,168000,174700,178400,183700,195700,-300,-17400,12800,6700,3700,5300,12000,-0.1735107,-10.0811124,8.24742268,3.988095238,2.117916428,2.970852018,6.532389766
523,1868,96600,90600,88000,88500,89500,92900,89700,93100,-6000,-2600,500,1000,3400,-3200,3400,-6.211180124,-2.869757174,0.568181818,1.129943503,3.798882682,-3.444564047,3.790412486
524,597,107100,109100,103900,107900,109700,118500,129600,142100,2000,-5200,4000,1800,8800,11100,12500,1.867413632,-4.766269478,3.84985563,1.668211307,8.021877849,9.367088608,9.645061728
525,1757,147962,133123,124336,122150,121141,128583,129901,132821,-14839,-8787,-2186,-1009,7442,1318,2920,-10.02892635,-6.600662545,-1.758139236,-0.826033565,6.143254555,1.025018859,2.247865682
526,75,353100,356000,352600,384700,428700,452400,482400,528100,2900,-3400,32100,44000,23700,30000,45700,0.821297083,-0.95505618,9.10380034,11.43748375,5.528341498,6.631299735,9.473466003
527,1914,66000,62800,56300,61700,64300,70000,74300,81400,-3200,-6500,5400,2600,5700,4300,7100,-4.848484848,-10.35031847,9.591474245,4.213938412,8.864696734,6.142857143,9.555854643
528,923,146800,144600,139900,142500,148000,151200,158700,166600,-2200,-4700,2600,5500,3200,7500,7900,-1.498637602,-3.250345781,1.858470336,3.859649123,2.162162162,4.96031746,4.97794581
529,1646,97200,91400,91100,97600,97800,99900,107700,114500,-5800,-300,6500,200,2100,7800,6800,-5.967078189,-0.328227571,7.135016465,0.204918033,2.147239264,7.807807808,6.313834726
530,410,131900,128100,123500,125000,126200,129600,130800,141700,-3800,-4600,1500,1200,3400,1200,10900,-2.880970432,-3.590944575,1.214574899,0.96,2.694136292,0.925925926,8.333333333
531,1251,161500,158400,147700,139600,146900,143400,143500,152200,-3100,-10700,-8100,7300,-3500,100,8700,-1.919504644,-6.755050505,-5.48408937,5.229226361,-2.382573179,0.069735007,6.06271777
532,816,152700,150400,151300,154200,151700,155700,159200,163700,-2300,900,2900,-2500,4000,3500,4500,-1.506221349,0.598404255,1.916721745,-1.621271077,2.636783125,2.247912653,2.826633166
533,774,147700,134100,115600,118000,123500,130300,127500,132900,-13600,-18500,2400,5500,6800,-2800,5400,-9.207853758,-13.79567487,2.076124567,4.661016949,5.506072874,-2.148887183,4.235294118
534,296,157100,153500,149800,149700,155000,159100,171000,181300,-3600,-3700,-100,5300,4100,11900,10300,-2.291534055,-2.410423453,-0.066755674,3.540414162,2.64516129,7.479572596,6.023391813
535,1374,91200,87700,81200,80800,76600,78300,74000,74400,-3500,-6500,-400,-4200,1700,-4300,400,-3.837719298,-7.411630559,-0.492610837,-5.198019802,2.219321149,-5.491698595,0.540540541
536,158,305800,297500,292500,313800,344300,375200,412200,438400,-8300,-5000,21300,30500,30900,37000,26200,-2.714192283,-1.680672269,7.282051282,9.719566603,8.974731339,9.861407249,6.356137797
537,1316,108400,96400,79300,87300,98000,114600,125800,134800,-12000,-17100,8000,10700,16600,11200,9000,-11.0701107,-17.73858921,10.08827238,12.25658648,16.93877551,9.773123909,7.154213037
538,1344,181100,179100,173900,169800,171400,173600,174100,181500,-2000,-5200,-4100,1600,2200,500,7400,-1.104362231,-2.903405918,-2.357676826,0.942285041,1.283547258,0.288018433,4.250430787
539,738,157800,152800,151200,148800,176800,166900,180800,182600,-5000,-1600,-2400,28000,-9900,13900,1800,-3.168567807,-1.047120419,-1.587301587,18.8172043,-5.599547511,8.328340324,0.995575221
540,89,130000,126100,123800,128300,130200,133700,141300,148200,-3900,-2300,4500,1900,3500,7600,6900,-3,-1.823949247,3.634894992,1.480904131,2.688172043,5.684367988,4.883227176
541,616,269400,244100,224600,236700,268400,297600,311700,350200,-25300,-19500,12100,31700,29200,14100,38500,-9.391239792,-7.988529291,5.387355298,13.39247993,10.87928465,4.737903226,12.35162015
542,349,143900,137600,128100,124100,136800,141100,154500,161300,-6300,-9500,-4000,12700,4300,13400,6800,-4.378040306,-6.904069767,-3.1225605,10.23368251,3.143274854,9.496810773,4.401294498
543,706,229000,215200,196200,222600,220800,249600,258500,280800,-13800,-19000,26400,-1800,28800,8900,22300,-6.026200873,-8.828996283,13.45565749,-0.808625337,13.04347826,3.565705128,8.626692456
